question,tier,score,latency,correct,pred,target,cost,norm_score,bin
Parasympathetic preganglionic nerves leave the cen,Tier 1,0.3775454545454546,0.2353365421295166,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
The physician directs the medical assistant to com,Tier 2,0.7712344497607657,0.24054527282714844,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
"In men, specimens for gonococcal cultures are most",Tier 1,0.6590239234449763,0.2487196922302246,True,C,C,4,0.006590239234449763,"(-0.001, 0.2]"
A malignant tumour is damaging the patient's gloss,Tier 1,0.3775454545454546,0.24636411666870117,True,C,C,4,0.003775454545454546,"(-0.001, 0.2]"
Loss of somatic sensation over the anterior two-th,Tier 1,0.3775454545454546,0.2478194236755371,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
Noradrenaline is the neurotransmitter between whic,Tier 1,0.4952272727272728,0.2380225658416748,True,D,D,4,0.004952272727272728,"(-0.001, 0.2]"
Which of the following is a disorder characterized,Tier 1,0.5743636363636364,0.23284411430358887,True,D,D,4,0.005743636363636364,"(-0.001, 0.2]"
On which surfaces of the teeth is dental plaque mo,Tier 1,0.49809090909090914,0.2371523380279541,False,A,B,4,0.004980909090909091,"(-0.001, 0.2]"
The muscles of the soft palate are innervated by b,Tier 1,0.37515909090909094,0.23688077926635742,False,D,C,4,0.0037515909090909093,"(-0.001, 0.2]"
Which of the following is the point at which an im,Tier 1,0.6590239234449763,0.24589061737060547,True,D,D,4,0.006590239234449763,"(-0.001, 0.2]"
Palatine shelf elevation is due to the effect of,Tier 1,0.45715909090909096,0.24756169319152832,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
The nebular theory of the formation of the solar s,Tier 1,0.4957045454545455,0.2477712631225586,True,B,B,4,0.004957045454545455,"(-0.001, 0.2]"
Find the best approximation for the surface temper,Tier 1,0.6062775119617226,0.2491288185119629,True,A,A,4,0.006062775119617226,"(-0.001, 0.2]"
The two moons of Mars are called ...,Tier 1,0.3718181818181819,0.2434544563293457,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
Earth has been gradually warming over the past few,Tier 1,0.4566818181818182,0.24535560607910156,True,A,A,4,0.004566818181818182,"(-0.001, 0.2]"
From shortest to longest wavelength which of the f,Tier 2,0.868019138755981,0.24258208274841309,False,B,D,12,0.008680191387559811,"(-0.001, 0.2]"
Besides large astronomical objects astrophysicists,Tier 1,0.4961818181818182,0.22679352760314941,True,C,C,4,0.004961818181818182,"(-0.001, 0.2]"
Why are the season's in Mars' southern hemisphere ,Tier 1,0.6731818181818183,0.2572920322418213,False,D,C,4,0.006731818181818183,"(-0.001, 0.2]"
The Large Magellanic Cloud is ...,Tier 1,0.37515909090909094,0.23636078834533691,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
Which of the following is/are common feature(s) of,Tier 1,0.612909090909091,0.24016141891479492,True,D,D,4,0.0061290909090909096,"(-0.001, 0.2]"
On which planet in our solar system can you find t,Tier 1,0.49236363636363645,0.2309269905090332,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
Which one of these constellations is not located a,Tier 1,0.49236363636363645,0.26668310165405273,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Mars has an atmosphere that is almost entirely car,Tier 2,0.9928564593301438,0.25342345237731934,True,D,D,12,0.009928564593301438,"(-0.001, 0.2]"
Why can't we see the Sun's corona except during to,Tier 2,0.7712344497607657,0.24563121795654297,True,D,D,12,0.007712344497607657,"(-0.001, 0.2]"
From laboratory measurements we know that a partic,Tier 1,0.49809090909090914,0.24210500717163086,True,C,C,4,0.004980909090909091,"(-0.001, 0.2]"
A sand bag has a mass of 5kg and weight 50N on Ear,Tier 2,0.8757272727272728,0.24530267715454102,True,C,C,12,0.008757272727272728,"(-0.001, 0.2]"
What is the source of the material that causes met,Tier 2,0.760909090909091,0.2496333122253418,True,D,D,12,0.00760909090909091,"(-0.001, 0.2]"
Which is not a similarity between Saturn and Jupit,Tier 1,0.5772272727272728,0.2502410411834717,True,C,C,4,0.005772272727272728,"(-0.001, 0.2]"
Why are the inner planets made of denser materials,Tier 3,1.1617320574162682,0.38588404655456543,True,B,B,30,0.011617320574162681,"(-0.001, 0.2]"
Which of the following lists the ingredients of th,Tier 1,0.5772272727272728,0.25604963302612305,True,D,D,4,0.005772272727272728,"(-0.001, 0.2]"
The star Betelgeuse is one of the brightest stars ,Tier 1,0.49236363636363645,0.23755478858947754,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
The second cosmic velocity (or escape velocity) is,Tier 2,0.83311004784689,0.24686336517333984,True,C,C,12,0.008331100478468901,"(-0.001, 0.2]"
What do meteorites reveal about the solar system?,Tier 1,0.4957045454545455,0.23563861846923828,True,C,C,4,0.004957045454545455,"(-0.001, 0.2]"
Which of the following moons is NOT one of the Gal,Tier 1,0.49236363636363645,0.2265639305114746,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
The Pleiades is an open star cluster that plays a ,Tier 1,0.6062775119617226,0.2387223243713379,True,B,B,4,0.006062775119617226,"(-0.001, 0.2]"
What about asteroids makes them stand out in sky s,Tier 2,0.9802296650717705,0.23381757736206055,True,D,D,12,0.009802296650717704,"(-0.001, 0.2]"
Which of the jovian planets have rings?,Tier 1,0.49236363636363645,0.2528655529022217,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
What does the astronomical term ecliptic describe?,Tier 1,0.4957045454545455,0.2470717430114746,True,A,A,4,0.004957045454545455,"(-0.001, 0.2]"
The term Schwarzschild radius usually describes pr,Tier 1,0.37515909090909094,0.23375225067138672,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
Why do we see essentially the same face of the Moo,Tier 2,0.9745454545454546,0.24300336837768555,True,D,D,12,0.009745454545454547,"(-0.001, 0.2]"
Why is Saturn almost as big as Jupiter despite its,Tier 2,1.0598863636363638,0.258392333984375,True,A,A,12,0.010598863636363637,"(-0.001, 0.2]"
The astronomical unit parsec (pc) plays a crucial ,Tier 1,0.5800909090909091,0.23494315147399902,True,A,A,4,0.005800909090909091,"(-0.001, 0.2]"
The terrestrial planet cores contain mostly metal ,Tier 2,0.7391818181818184,0.2440197467803955,True,C,C,12,0.007391818181818183,"(-0.001, 0.2]"
Which of the following statements about sidereal a,Tier 1,0.6668612440191389,0.24679780006408691,True,D,D,4,0.006668612440191389,"(-0.001, 0.2]"
Calculate the ratio of the solar radiation flux on,Tier 1,0.6108492822966508,0.23982524871826172,True,D,D,4,0.006108492822966508,"(-0.001, 0.2]"
Which living organisms most resemble the common an,Tier 2,0.7270909090909091,0.25702929496765137,True,C,C,12,0.007270909090909091,"(-0.001, 0.2]"
How did Eratosthenes estimate the size of Earth in,Tier 1,0.49809090909090914,0.24786376953125,True,C,C,4,0.004980909090909091,"(-0.001, 0.2]"
When was the telescope invented by Galileo?,Tier 2,0.7606363636363637,0.23091721534729004,True,C,C,12,0.007606363636363637,"(-0.001, 0.2]"
Why are there no impact craters on the surface of ,Tier 2,0.9501363636363637,0.23807096481323242,True,A,A,12,0.009501363636363636,"(-0.001, 0.2]"
Why is it thought that the climate on Mars changed,Tier 2,1.0622727272727273,0.24797677993774414,True,C,C,12,0.010622727272727273,"(-0.001, 0.2]"
What Mars mission will be landing on May 25 2008 a,Tier 1,0.49236363636363645,0.24317622184753418,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Previous IAAC rounds featured Proxima/Alpha Centau,Tier 1,0.4961818181818182,0.2369701862335205,True,D,D,4,0.004961818181818182,"(-0.001, 0.2]"
Where are the Trojan asteroids located?,Tier 1,0.49236363636363645,0.2400069236755371,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following is/are true?,Tier 2,1.1086124401913877,0.22697758674621582,True,D,D,12,0.011086124401913876,"(-0.001, 0.2]"
Venus shows evidence of which of the following sur,Tier 2,0.7334545454545455,0.2530019283294678,True,D,D,12,0.007334545454545455,"(-0.001, 0.2]"
According to the Solar Nebular theory what are ast,Tier 1,0.49809090909090914,0.24345779418945312,True,D,D,4,0.004980909090909091,"(-0.001, 0.2]"
Approximately how old is the surface of Venus?,Tier 1,0.5777045454545455,0.2367100715637207,True,A,A,4,0.005777045454545455,"(-0.001, 0.2]"
The resolution of a telescope is a measure of its:,Tier 1,0.4566818181818182,0.24808430671691895,True,B,B,4,0.004566818181818182,"(-0.001, 0.2]"
Why does Earth have the strongest magnetic field a,Tier 2,0.9778863636363637,0.2536780834197998,True,C,C,12,0.009778863636363638,"(-0.001, 0.2]"
Why does the plasma (ion) tail of a comet always p,Tier 4,1.535684210526316,0.3581228256225586,True,D,D,80,0.01535684210526316,"(-0.001, 0.2]"
Which planet(s) in the solar system has/have activ,Tier 1,0.49236363636363645,0.24180984497070312,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
The belts and zones of Jupiter are,Tier 1,0.6108492822966508,0.2468256950378418,True,B,B,4,0.006108492822966508,"(-0.001, 0.2]"
How did Eratosthenes estimate the size of the Eart,Tier 1,0.49809090909090914,0.24299240112304688,True,A,A,4,0.004980909090909091,"(-0.001, 0.2]"
All of the following have been cited as evidence f,Tier 3,1.4532057416267947,0.39469289779663086,True,B,B,30,0.014532057416267946,"(-0.001, 0.2]"
Jupiter's orbital distance is roughly 5 AU. How ma,Tier 2,0.7712344497607657,0.2440345287322998,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
The axis of the Earth is tilted at an angle of app,Tier 1,0.45715909090909096,0.2338554859161377,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
"How do we think the ""hot Jupiters"" around other st",Tier 2,0.9501363636363637,0.24867010116577148,True,B,B,12,0.009501363636363636,"(-0.001, 0.2]"
Most people use C°(degree Celsius) to measure ever,Tier 1,0.5777045454545455,0.2410142421722412,True,C,C,4,0.005777045454545455,"(-0.001, 0.2]"
"What is true for a type-Ia (""type one-a"") supernov",Tier 1,0.6635956937799045,0.24389052391052246,True,A,A,4,0.006635956937799044,"(-0.001, 0.2]"
Pluto's extremely cold (~40 K) surface is composed,Tier 1,0.45927272727272733,0.25205516815185547,True,B,B,4,0.0045927272727272735,"(-0.001, 0.2]"
Which of the following was not cited as evidence f,Tier 1,0.6590239234449763,0.24809765815734863,True,D,D,4,0.006590239234449763,"(-0.001, 0.2]"
What is the significance of the 1:2:4 resonance in,Tier 1,0.5800909090909091,0.25716638565063477,False,A,B,4,0.005800909090909091,"(-0.001, 0.2]"
Which of the following is not one of nor follows d,Tier 2,0.760909090909091,0.2462928295135498,True,C,C,12,0.00760909090909091,"(-0.001, 0.2]"
We were first able to accurately measure the diame,Tier 2,0.7590000000000001,0.24265527725219727,True,C,C,12,0.007590000000000001,"(-0.001, 0.2]"
Which of the following characteristics would not n,Tier 1,0.5278181818181819,0.24208331108093262,True,C,C,4,0.005278181818181818,"(-0.001, 0.2]"
Kirkwood gaps are observed in the main asteroid be,Tier 1,0.3718181818181819,0.24392914772033691,False,D,A,4,0.003718181818181819,"(-0.001, 0.2]"
The four big moons of Jupiter are Callisto Europa ,Tier 1,0.5743636363636364,0.23200178146362305,True,D,D,4,0.005743636363636364,"(-0.001, 0.2]"
Meteorites with high metal content probably are,Tier 1,0.37515909090909094,0.23363566398620605,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
What is true about the rotation of a solid disk?,Tier 1,0.6590239234449763,0.2472372055053711,True,C,C,4,0.006590239234449763,"(-0.001, 0.2]"
Jupiter and the other jovian planets are sometimes,Tier 1,0.678909090909091,0.24840068817138672,True,B,B,4,0.00678909090909091,"(-0.001, 0.2]"
What defines the habitable zone around a star?,Tier 1,0.6590239234449763,0.2502908706665039,True,A,A,4,0.006590239234449763,"(-0.001, 0.2]"
Why are Cepheid stars relevant for astronomers?,Tier 2,0.7758062200956939,0.24825525283813477,True,B,B,12,0.007758062200956939,"(-0.001, 0.2]"
Life on Earth originated from,Tier 1,0.4986387559808614,0.23232316970825195,True,A,A,4,0.004986387559808614,"(-0.001, 0.2]"
Which is not an essential requirement for life as ,Tier 2,0.7751531100478471,0.2493891716003418,True,D,D,12,0.007751531100478472,"(-0.001, 0.2]"
How does the greenhouse effect work?,Tier 2,0.9802727272727274,0.24960565567016602,True,C,C,12,0.009802727272727274,"(-0.001, 0.2]"
What type of radiation causes a black hole to evap,Tier 1,0.49236363636363645,0.24598240852355957,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Planetary rings are,Tier 1,0.5093684210526317,0.25028419494628906,True,D,D,4,0.005093684210526317,"(-0.001, 0.2]"
The lunar maria are:,Tier 1,0.694909090909091,0.23698925971984863,True,C,C,4,0.00694909090909091,"(-0.001, 0.2]"
What element is most common among the Jovian Plane,Tier 1,0.49236363636363645,0.2666773796081543,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
You observe the visible spectrum of a star viewed ,Tier 1,0.45715909090909096,0.24910974502563477,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
Which statement about an atom is not true:,Tier 1,0.37515909090909094,0.24376344680786133,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
Which factor s most important in determining the h,Tier 1,0.5743636363636364,0.23784971237182617,True,A,A,4,0.005743636363636364,"(-0.001, 0.2]"
Which of the following countries has sent landers ,Tier 1,0.6484318181818183,0.23964548110961914,False,D,A,4,0.006484318181818183,"(-0.001, 0.2]"
A comet of mass m impacts the earth (mass M radius,Tier 2,1.10572009569378,0.25285863876342773,True,C,C,12,0.011057200956937801,"(-0.001, 0.2]"
The visible part of the electromagnetic spectrum i,Tier 1,0.6122727272727273,0.25080204010009766,True,C,C,4,0.006122727272727273,"(-0.001, 0.2]"
20000 years from now ...,Tier 1,0.3775454545454546,0.23333311080932617,True,C,C,4,0.003775454545454546,"(-0.001, 0.2]"
How does the greenhouse effect work?,Tier 3,1.3266889952153114,3.933122158050537,True,B,B,30,0.013266889952153114,"(-0.001, 0.2]"
What is not true of Jupiter's magnetic field?,Tier 1,0.49236363636363645,0.2542884349822998,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
What is the correct numerical value and unit of th,Tier 1,0.5777045454545455,0.23700332641601562,True,C,C,4,0.005777045454545455,"(-0.001, 0.2]"
Our current best observations show that Pluto has,Tier 1,0.37515909090909094,0.24116873741149902,False,C,A,4,0.0037515909090909093,"(-0.001, 0.2]"
Suppose the angular separation of two stars is sma,Tier 2,1.026507177033493,0.26734018325805664,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
Which of the following methods has led to the most,Tier 1,0.6629425837320576,0.24468636512756348,True,A,A,4,0.006629425837320576,"(-0.001, 0.2]"
Most rocks on the Moon's surface are older than th,Tier 2,0.8360167464114834,0.23765921592712402,True,B,B,12,0.008360167464114833,"(-0.001, 0.2]"
Which of these has NOT been one of the main hypoth,Tier 1,0.6635956937799045,0.24666333198547363,True,A,A,4,0.006635956937799044,"(-0.001, 0.2]"
Where is the crater from the impact that is believ,Tier 2,1.10572009569378,0.2355656623840332,True,B,B,12,0.011057200956937801,"(-0.001, 0.2]"
What is the so-called bolometric luminosity in ast,Tier 1,0.5777045454545455,0.2439405918121338,True,D,D,4,0.005777045454545455,"(-0.001, 0.2]"
What are the conditions necessary for a terrestria,Tier 1,0.6590239234449763,0.24041128158569336,True,D,D,4,0.006590239234449763,"(-0.001, 0.2]"
How do scientists know that the majority of meteor,Tier 2,1.0622727272727273,0.2464292049407959,True,A,A,12,0.010622727272727273,"(-0.001, 0.2]"
Approximately how long does it take Pluto to orbit,Tier 1,0.5743636363636364,0.24443674087524414,True,C,C,4,0.005743636363636364,"(-0.001, 0.2]"
Mars might be a place for future human exploration,Tier 2,0.7415023923444978,0.23451972007751465,True,D,D,12,0.007415023923444977,"(-0.001, 0.2]"
Moons cause/contribute to which of the following?,Tier 1,0.49809090909090914,0.2425532341003418,True,D,D,4,0.004980909090909091,"(-0.001, 0.2]"
______ the workplace involves empowering employees,Tier 1,0.49406698564593315,0.2395038604736328,True,D,D,4,0.004940669856459331,"(-0.001, 0.2]"
"According to Mitchell et al (1997) ______, the per",Tier 1,0.5526363636363637,0.23981881141662598,True,C,C,4,0.005526363636363637,"(-0.001, 0.2]"
Cultural homogenization.,Tier 1,0.45381818181818184,0.26742053031921387,False,C,B,4,0.004538181818181819,"(-0.001, 0.2]"
The extent to which an individual believes they ca,Tier 1,0.3718181818181819,0.24245667457580566,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
________ is the use of language of to mask or expo,Tier 1,0.45381818181818184,0.25381898880004883,True,B,B,4,0.004538181818181819,"(-0.001, 0.2]"
"A(n) __________ is a ________, __________ framewor",Tier 1,0.6062775119617226,0.25012755393981934,True,B,B,4,0.006062775119617226,"(-0.001, 0.2]"
_______ theory can be described as a code of condu,Tier 1,0.6760454545454547,0.24558353424072266,True,C,C,4,0.006760454545454547,"(-0.001, 0.2]"
Post-modern ethics assert that ethics are context ,Tier 1,0.45381818181818184,0.2381725311279297,False,C,B,4,0.004538181818181819,"(-0.001, 0.2]"
" What, according to Schnackenberg and Tomlinson (2",Tier 2,0.7937272727272727,0.23460841178894043,True,C,C,12,0.007937272727272727,"(-0.001, 0.2]"
_______ such as bitcoin are becoming increasingly ,Tier 3,1.3722200956937802,0.35936808586120605,False,A,C,30,0.013722200956937802,"(-0.001, 0.2]"
________ is the right of a consumer to control wha,Tier 1,0.3718181818181819,0.24639153480529785,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
Ethical issues related to marketing communications,Tier 1,0.3718181818181819,0.25951218605041504,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
_______ locate morality beyond the sphere of ratio,Tier 1,0.3718181818181819,0.24321365356445312,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
There are a number of means by which can influence,Tier 1,0.4979856459330145,0.24016118049621582,True,A,A,4,0.004979856459330145,"(-0.001, 0.2]"
