question,tier,score,latency,correct,pred,target,cost,norm_score,bin
The two moons of Mars are called ...,Tier 1,0.3718181818181819,2.431230306625366,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
From shortest to longest wavelength which of the f,Tier 2,0.868019138755981,2.496110439300537,True,D,D,12,0.008680191387559811,"(-0.001, 0.2]"
Noradrenaline is the neurotransmitter between whic,Tier 1,0.4952272727272728,5.7953314781188965,True,D,D,4,0.004952272727272728,"(-0.001, 0.2]"
A malignant tumour is damaging the patient's gloss,Tier 1,0.3775454545454546,6.247667074203491,True,C,C,4,0.003775454545454546,"(-0.001, 0.2]"
The physician directs the medical assistant to com,Tier 2,0.7712344497607657,7.737576246261597,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
Parasympathetic preganglionic nerves leave the cen,Tier 1,0.3775454545454546,7.940708875656128,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
The lateral pterygoid muscle,Tier 1,0.45715909090909096,10.638705492019653,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
Why are the season's in Mars' southern hemisphere ,Tier 2,0.6731818181818183,1.4110684394836426,False,D,C,12,0.006731818181818183,"(-0.001, 0.2]"
Which of the following is/are common feature(s) of,Tier 2,0.612909090909091,1.2348930835723877,True,D,D,12,0.0061290909090909096,"(-0.001, 0.2]"
Why can't we see the Sun's corona except during to,Tier 2,0.7712344497607657,1.0595214366912842,True,D,D,12,0.007712344497607657,"(-0.001, 0.2]"
On which surfaces of the teeth is dental plaque mo,Tier 1,0.49809090909090914,7.515464782714844,False,A,B,4,0.004980909090909091,"(-0.001, 0.2]"
The parotid duct runs,Tier 1,0.3775454545454546,10.285232782363892,False,A,B,4,0.003775454545454546,"(-0.001, 0.2]"
A sand bag has a mass of 5kg and weight 50N on Ear,Tier 2,0.8757272727272728,1.1043624877929688,True,C,C,12,0.008757272727272728,"(-0.001, 0.2]"
On which planet in our solar system can you find t,Tier 1,0.49236363636363645,3.127173662185669,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
Earth has been gradually warming over the past few,Tier 1,0.4566818181818182,6.84984016418457,True,A,A,4,0.004566818181818182,"(-0.001, 0.2]"
Which is not a similarity between Saturn and Jupit,Tier 2,0.5772272727272728,1.808701992034912,True,C,C,12,0.005772272727272728,"(-0.001, 0.2]"
The muscles of the soft palate are innervated by b,Tier 1,0.37515909090909094,10.012218475341797,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
The second cosmic velocity (or escape velocity) is,Tier 2,0.83311004784689,0.4458882808685303,True,C,C,12,0.008331100478468901,"(-0.001, 0.2]"
What is the source of the material that causes met,Tier 2,0.760909090909091,2.657179355621338,True,D,D,12,0.00760909090909091,"(-0.001, 0.2]"
From laboratory measurements we know that a partic,Tier 1,0.49809090909090914,3.8473825454711914,True,C,C,4,0.004980909090909091,"(-0.001, 0.2]"
The Pleiades is an open star cluster that plays a ,Tier 2,0.6062775119617226,0.7792084217071533,True,B,B,12,0.006062775119617226,"(-0.001, 0.2]"
Why are the inner planets made of denser materials,Tier 3,1.1617320574162682,2.4931187629699707,True,B,B,30,0.011617320574162681,"(-0.001, 0.2]"
Loss of somatic sensation over the anterior two-th,Tier 1,0.3775454545454546,11.41359543800354,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
Besides large astronomical objects astrophysicists,Tier 1,0.4961818181818182,7.251072883605957,True,C,C,4,0.004961818181818182,"(-0.001, 0.2]"
The nebular theory of the formation of the solar s,Tier 1,0.4957045454545455,10.219901323318481,False,A,B,4,0.004957045454545455,"(-0.001, 0.2]"
The Large Magellanic Cloud is ...,Tier 1,0.37515909090909094,6.959304094314575,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
Palatine shelf elevation is due to the effect of,Tier 1,0.45715909090909096,11.411055326461792,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
Which of the following lists the ingredients of th,Tier 2,0.5772272727272728,3.6373727321624756,True,D,D,12,0.005772272727272728,"(-0.001, 0.2]"
Which one of these constellations is not located a,Tier 1,0.49236363636363645,7.166203737258911,False,A,D,4,0.004923636363636364,"(-0.001, 0.2]"
The astronomical unit parsec (pc) plays a crucial ,Tier 2,0.5800909090909091,0.8445525169372559,True,A,A,12,0.005800909090909091,"(-0.001, 0.2]"
The terrestrial planet cores contain mostly metal ,Tier 2,0.7391818181818184,1.060347557067871,True,C,C,12,0.007391818181818183,"(-0.001, 0.2]"
Which living organisms most resemble the common an,Tier 2,0.7270909090909091,0.7938690185546875,True,C,C,12,0.007270909090909091,"(-0.001, 0.2]"
Mars has an atmosphere that is almost entirely car,Tier 3,0.9928564593301438,7.986102819442749,True,D,D,30,0.009928564593301438,"(-0.001, 0.2]"
The star Betelgeuse is one of the brightest stars ,Tier 1,0.49236363636363645,5.55464506149292,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following moons is NOT one of the Gal,Tier 1,0.49236363636363645,4.558339357376099,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
When was the telescope invented by Galileo?,Tier 2,0.7606363636363637,0.9228694438934326,True,C,C,12,0.007606363636363637,"(-0.001, 0.2]"
Which of the following statements about sidereal a,Tier 2,0.6668612440191389,2.297312021255493,True,D,D,12,0.006668612440191389,"(-0.001, 0.2]"
Why are there no impact craters on the surface of ,Tier 3,0.9501363636363637,1.556830883026123,True,A,A,30,0.009501363636363636,"(-0.001, 0.2]"
What does the astronomical term ecliptic describe?,Tier 1,0.4957045454545455,6.3419435024261475,True,A,A,4,0.004957045454545455,"(-0.001, 0.2]"
Why is it thought that the climate on Mars changed,Tier 3,1.0622727272727273,2.864866018295288,True,C,C,30,0.010622727272727273,"(-0.001, 0.2]"
Which of the jovian planets have rings?,Tier 1,0.49236363636363645,6.645872354507446,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Approximately how old is the surface of Venus?,Tier 2,0.5777045454545455,1.070359468460083,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
Calculate the ratio of the solar radiation flux on,Tier 2,0.6108492822966508,6.205435752868652,True,D,D,12,0.006108492822966508,"(-0.001, 0.2]"
How did Eratosthenes estimate the size of Earth in,Tier 1,0.49809090909090914,6.171921491622925,True,C,C,4,0.004980909090909091,"(-0.001, 0.2]"
Where are the Trojan asteroids located?,Tier 1,0.49236363636363645,4.855419874191284,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
What do meteorites reveal about the solar system?,Tier 1,0.4957045454545455,9.891432046890259,True,C,C,4,0.004957045454545455,"(-0.001, 0.2]"
Venus shows evidence of which of the following sur,Tier 2,0.7334545454545455,2.8805482387542725,True,D,D,12,0.007334545454545455,"(-0.001, 0.2]"
If you run your finger down the anterior midline o,Tier 2,0.7493397129186604,32.76635670661926,True,C,C,12,0.007493397129186604,"(-0.001, 0.2]"
The term Schwarzschild radius usually describes pr,Tier 1,0.37515909090909094,9.341238975524902,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
The belts and zones of Jupiter are,Tier 2,0.6108492822966508,1.1085624694824219,True,B,B,12,0.006108492822966508,"(-0.001, 0.2]"
What about asteroids makes them stand out in sky s,Tier 3,0.9802296650717705,10.515794038772583,True,D,D,30,0.009802296650717704,"(-0.001, 0.2]"
Why do we see essentially the same face of the Moo,Tier 3,0.9745454545454546,10.123658180236816,True,D,D,30,0.009745454545454547,"(-0.001, 0.2]"
What Mars mission will be landing on May 25 2008 a,Tier 1,0.49236363636363645,6.965564727783203,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Why does the plasma (ion) tail of a comet always p,Tier 3,1.535684210526316,2.3708748817443848,True,D,D,30,0.01535684210526316,"(-0.001, 0.2]"
Most people use C°(degree Celsius) to measure ever,Tier 2,0.5777045454545455,0.4946873188018799,True,C,C,12,0.005777045454545455,"(-0.001, 0.2]"
Jupiter's orbital distance is roughly 5 AU. How ma,Tier 2,0.7712344497607657,2.2143800258636475,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
What is the significance of the 1:2:4 resonance in,Tier 2,0.5800909090909091,1.6180500984191895,False,A,B,12,0.005800909090909091,"(-0.001, 0.2]"
The axis of the Earth is tilted at an angle of app,Tier 1,0.45715909090909096,3.527172327041626,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
Previous IAAC rounds featured Proxima/Alpha Centau,Tier 1,0.4961818181818182,9.973768711090088,True,D,D,4,0.004961818181818182,"(-0.001, 0.2]"
How did Eratosthenes estimate the size of the Eart,Tier 1,0.49809090909090914,4.912731170654297,True,A,A,4,0.004980909090909091,"(-0.001, 0.2]"
Which of the following is not one of nor follows d,Tier 2,0.760909090909091,1.5206599235534668,True,C,C,12,0.00760909090909091,"(-0.001, 0.2]"
Which of the following characteristics would not n,Tier 2,0.5278181818181819,0.908851146697998,True,C,C,12,0.005278181818181818,"(-0.001, 0.2]"
According to the Solar Nebular theory what are ast,Tier 1,0.49809090909090914,8.588666200637817,True,D,D,4,0.004980909090909091,"(-0.001, 0.2]"
The four big moons of Jupiter are Callisto Europa ,Tier 2,0.5743636363636364,0.5919497013092041,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
What is true about the rotation of a solid disk?,Tier 2,0.6590239234449763,0.830481767654419,True,C,C,12,0.006590239234449763,"(-0.001, 0.2]"
The resolution of a telescope is a measure of its:,Tier 1,0.4566818181818182,8.621155977249146,True,B,B,4,0.004566818181818182,"(-0.001, 0.2]"
What defines the habitable zone around a star?,Tier 2,0.6590239234449763,0.5190691947937012,True,A,A,12,0.006590239234449763,"(-0.001, 0.2]"
We were first able to accurately measure the diame,Tier 2,0.7590000000000001,3.028705358505249,False,A,C,12,0.007590000000000001,"(-0.001, 0.2]"
Why are Cepheid stars relevant for astronomers?,Tier 2,0.7758062200956939,0.5485904216766357,True,B,B,12,0.007758062200956939,"(-0.001, 0.2]"
Which planet(s) in the solar system has/have activ,Tier 1,0.49236363636363645,8.026959657669067,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
"How do we think the ""hot Jupiters"" around other st",Tier 3,0.9501363636363637,7.38146185874939,True,B,B,30,0.009501363636363636,"(-0.001, 0.2]"
How does the greenhouse effect work?,Tier 3,0.9802727272727274,0.9817831516265869,True,C,C,30,0.009802727272727274,"(-0.001, 0.2]"
The lunar maria are:,Tier 2,0.694909090909091,0.515547513961792,True,C,C,12,0.00694909090909091,"(-0.001, 0.2]"
Which is not an essential requirement for life as ,Tier 2,0.7751531100478471,2.073878765106201,False,A,D,12,0.007751531100478472,"(-0.001, 0.2]"
Which of the following was not cited as evidence f,Tier 2,0.6590239234449763,7.561893463134766,False,C,D,12,0.006590239234449763,"(-0.001, 0.2]"
All of the following have been cited as evidence f,Tier 3,1.4532057416267947,10.704960107803345,False,A,B,30,0.014532057416267946,"(-0.001, 0.2]"
Planetary rings are,Tier 2,0.5093684210526317,2.5334341526031494,False,A,D,12,0.005093684210526317,"(-0.001, 0.2]"
Life on Earth originated from,Tier 1,0.4986387559808614,4.111096382141113,True,A,A,4,0.004986387559808614,"(-0.001, 0.2]"
Which factor s most important in determining the h,Tier 2,0.5743636363636364,0.6632328033447266,True,A,A,12,0.005743636363636364,"(-0.001, 0.2]"
Meteorites with high metal content probably are,Tier 1,0.37515909090909094,6.0285985469818115,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Pluto's extremely cold (~40 K) surface is composed,Tier 1,0.45927272727272733,10.13388204574585,True,B,B,4,0.0045927272727272735,"(-0.001, 0.2]"
The visible part of the electromagnetic spectrum i,Tier 2,0.6122727272727273,0.6717033386230469,True,C,C,12,0.006122727272727273,"(-0.001, 0.2]"
How does the greenhouse effect work?,Tier 3,1.3266889952153114,1.1058769226074219,True,B,B,30,0.013266889952153114,"(-0.001, 0.2]"
"What is true for a type-Ia (""type one-a"") supernov",Tier 2,0.6635956937799045,12.958267450332642,True,A,A,12,0.006635956937799044,"(-0.001, 0.2]"
You observe the visible spectrum of a star viewed ,Tier 1,0.45715909090909096,5.123923063278198,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
What element is most common among the Jovian Plane,Tier 1,0.49236363636363645,5.498685121536255,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
Kirkwood gaps are observed in the main asteroid be,Tier 1,0.3718181818181819,9.794845342636108,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
What type of radiation causes a black hole to evap,Tier 1,0.49236363636363645,7.071740388870239,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
Suppose the angular separation of two stars is sma,Tier 3,1.026507177033493,0.8943314552307129,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
Which statement about an atom is not true:,Tier 1,0.37515909090909094,6.073444128036499,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
Which of the following methods has led to the most,Tier 2,0.6629425837320576,1.054187297821045,True,A,A,12,0.006629425837320576,"(-0.001, 0.2]"
What are the conditions necessary for a terrestria,Tier 2,0.6590239234449763,0.564399242401123,True,D,D,12,0.006590239234449763,"(-0.001, 0.2]"
Which of these has NOT been one of the main hypoth,Tier 2,0.6635956937799045,1.6369593143463135,True,A,A,12,0.006635956937799044,"(-0.001, 0.2]"
Most rocks on the Moon's surface are older than th,Tier 2,0.8360167464114834,1.9026906490325928,True,B,B,12,0.008360167464114833,"(-0.001, 0.2]"
20000 years from now ...,Tier 1,0.3775454545454546,5.113565683364868,True,C,C,4,0.003775454545454546,"(-0.001, 0.2]"
What is the correct numerical value and unit of th,Tier 2,0.5777045454545455,3.7400121688842773,True,C,C,12,0.005777045454545455,"(-0.001, 0.2]"
Mars might be a place for future human exploration,Tier 2,0.7415023923444978,0.43482303619384766,True,D,D,12,0.007415023923444977,"(-0.001, 0.2]"
Approximately how long does it take Pluto to orbit,Tier 2,0.5743636363636364,0.8206331729888916,True,C,C,12,0.005743636363636364,"(-0.001, 0.2]"
Which of the following countries has sent landers ,Tier 2,0.6484318181818183,8.346175909042358,True,A,A,12,0.006484318181818183,"(-0.001, 0.2]"
Why does Earth have the strongest magnetic field a,Tier 3,0.9778863636363637,20.38042402267456,True,C,C,30,0.009778863636363638,"(-0.001, 0.2]"
What is not true of Jupiter's magnetic field?,Tier 1,0.49236363636363645,7.50218653678894,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
What is the so-called bolometric luminosity in ast,Tier 2,0.5777045454545455,4.2770771980285645,True,D,D,12,0.005777045454545455,"(-0.001, 0.2]"
Where is the crater from the impact that is believ,Tier 3,1.10572009569378,5.217645883560181,True,B,B,30,0.011057200956937801,"(-0.001, 0.2]"
"A(n) __________ is a ________, __________ framewor",Tier 2,0.6062775119617226,1.2822265625,True,B,B,12,0.006062775119617226,"(-0.001, 0.2]"
_______ theory can be described as a code of condu,Tier 2,0.6760454545454547,1.5917479991912842,True,C,C,12,0.006760454545454547,"(-0.001, 0.2]"
Moons cause/contribute to which of the following?,Tier 1,0.49809090909090914,4.98675012588501,True,D,D,4,0.004980909090909091,"(-0.001, 0.2]"
______ the workplace involves empowering employees,Tier 1,0.49406698564593315,5.144823789596558,True,D,D,4,0.004940669856459331,"(-0.001, 0.2]"
The extent to which an individual believes they ca,Tier 1,0.3718181818181819,3.406968832015991,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
Jupiter and the other jovian planets are sometimes,Tier 2,0.678909090909091,16.743006467819214,True,B,B,12,0.00678909090909091,"(-0.001, 0.2]"
A comet of mass m impacts the earth (mass M radius,Tier 3,1.10572009569378,11.561034679412842,True,C,C,30,0.011057200956937801,"(-0.001, 0.2]"
Our current best observations show that Pluto has,Tier 1,0.37515909090909094,9.74537467956543,False,C,A,4,0.0037515909090909093,"(-0.001, 0.2]"
Cultural homogenization.,Tier 1,0.45381818181818184,8.592942476272583,False,A,B,4,0.004538181818181819,"(-0.001, 0.2]"
________ is the use of language of to mask or expo,Tier 1,0.45381818181818184,7.560407400131226,False,A,B,4,0.004538181818181819,"(-0.001, 0.2]"
________ is the right of a consumer to control wha,Tier 1,0.3718181818181819,5.349905014038086,False,B,C,4,0.003718181818181819,"(-0.001, 0.2]"
 _______ can be a likened to their natural counter,Tier 3,1.0585909090909091,3.4210994243621826,True,B,B,30,0.010585909090909092,"(-0.001, 0.2]"
Post-modern ethics assert that ethics are context ,Tier 1,0.45381818181818184,7.666989803314209,False,C,B,4,0.004538181818181819,"(-0.001, 0.2]"
In order to try and align the interest of sharehol,Tier 2,0.7069808612440193,1.464517593383789,True,A,A,12,0.007069808612440193,"(-0.001, 0.2]"
_______ is a system of exchange based on guarantee,Tier 2,0.7030622009569379,0.3727562427520752,True,B,B,12,0.007030622009569379,"(-0.001, 0.2]"
________ reasoning is considered by many to be pre,Tier 2,0.7551818181818182,3.8493027687072754,True,A,A,12,0.007551818181818182,"(-0.001, 0.2]"
"The degree to which corporate decisions, policies,",Tier 2,0.612909090909091,0.6990935802459717,True,B,B,12,0.0061290909090909096,"(-0.001, 0.2]"
There are a number of means by which can influence,Tier 1,0.4979856459330145,7.512483358383179,False,C,A,4,0.004979856459330145,"(-0.001, 0.2]"
The extent to which an individual is able to creat,Tier 2,0.681909090909091,1.0861661434173584,True,A,A,12,0.00681909090909091,"(-0.001, 0.2]"
" What, according to Schnackenberg and Tomlinson (2",Tier 2,0.7937272727272727,10.705893278121948,True,C,C,12,0.007937272727272727,"(-0.001, 0.2]"
Which of the following areas is not covered by the,Tier 1,0.49236363636363645,4.796417236328125,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
The complexity of the theory.,Tier 2,0.7551818181818182,3.7489097118377686,False,A,C,12,0.007551818181818182,"(-0.001, 0.2]"
Ethical issues related to marketing communications,Tier 1,0.3718181818181819,10.39402961730957,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
